Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,Cluster Label,MonetaryValue per 100 pounds
15632.0,3285.31,8,2011-11-24 09:51:00,15,2,Nurture,32.8531
15634.0,243.55,1,2011-11-22 16:28:00,16,0,Re-Engage,2.4355
15636.0,724.76,2,2011-09-11 11:17:00,89,0,Re-Engage,7.2476
15637.0,223.36,1,2011-10-18 08:28:00,52,0,Re-Engage,2.2336
15639.0,425.32,1,2011-07-28 14:30:00,133,0,Re-Engage,4.2532
15641.0,1887.2,4,2011-08-26 14:04:00,104,3,Retain,18.872
15643.0,664.0,3,2011-06-01 07:38:00,191,1,Reward,6.64
15644.0,813.0,4,2011-06-26 14:54:00,165,3,Retain,8.13
15645.0,611.59,1,2011-11-21 11:55:00,18,0,Re-Engage,6.1159
15646.0,447.64000000000004,3,2011-07-05 09:53:00,157,0,Re-Engage,4.476400000000001
15648.0,657.35,2,2011-05-19 15:53:00,203,1,Reward,6.5735
15649.0,816.0,2,2011-01-07 13:34:00,335,1,Reward,8.16
15651.0,646.3,3,2011-11-03 08:41:00,36,0,Re-Engage,6.462999999999999
15652.0,337.74,1,2011-09-09 14:22:00,90,0,Re-Engage,3.3774
15653.0,877.4399999999999,2,2011-09-08 10:49:00,92,0,Re-Engage,8.7744
15654.0,922.53,2,2011-11-30 13:08:00,8,0,Re-Engage,9.225299999999999
15655.0,560.67,1,2011-04-10 15:25:00,242,1,Reward,5.6067
15656.0,748.5,4,2011-10-25 14:56:00,44,3,Retain,7.485
15657.0,30.0,1,2011-11-17 12:19:00,22,0,Re-Engage,0.3
15658.0,1024.1000000000001,5,2011-06-02 15:22:00,189,3,Retain,10.241000000000001
15659.0,306.45,1,2011-10-27 09:23:00,43,0,Re-Engage,3.0645
15660.0,1600.86,9,2011-11-14 16:58:00,24,2,Nurture,16.008599999999998
15661.0,309.8,2,2011-01-26 13:56:00,316,1,Reward,3.0980000000000003
15663.0,138.14,1,2011-08-25 15:50:00,105,0,Re-Engage,1.3814
15664.0,386.43,1,2011-10-20 10:57:00,50,0,Re-Engage,3.8643
15665.0,2242.01,2,2011-06-24 14:57:00,167,3,Retain,22.4201
15667.0,301.32,1,2011-10-31 10:56:00,39,0,Re-Engage,3.0132
15668.0,76.32000000000001,1,2011-05-06 10:39:00,217,1,Reward,0.7632000000000001
15669.0,684.34,4,2011-10-30 16:03:00,39,3,Retain,6.8434
15670.0,173.05,1,2011-02-16 10:50:00,296,1,Reward,1.7305000000000001
15671.0,2657.13,7,2011-11-21 12:43:00,18,2,Nurture,26.5713
15673.0,2881.02,4,2011-09-12 16:12:00,87,2,Nurture,28.8102
15674.0,2111.89,4,2011-09-27 15:17:00,72,3,Retain,21.1189
15675.0,323.69,3,2011-09-19 13:48:00,80,0,Re-Engage,3.2369
15676.0,3435.76,3,2011-11-21 12:40:00,18,2,Nurture,34.357600000000005
15677.0,657.23,1,2011-10-21 15:36:00,48,0,Re-Engage,6.5723
15678.0,352.7,1,2011-10-18 09:25:00,52,0,Re-Engage,3.5269999999999997
15679.0,781.28,4,2011-11-15 16:19:00,23,3,Retain,7.812799999999999
15680.0,1333.68,3,2011-11-30 13:46:00,8,3,Retain,13.3368
15681.0,1426.16,5,2011-11-14 16:30:00,24,3,Retain,14.261600000000001
15683.0,193.75,1,2011-08-14 12:56:00,116,0,Re-Engage,1.9375
15687.0,2993.1,9,2011-12-01 08:33:00,8,2,Nurture,29.930999999999997
15689.0,254.1,2,2011-08-12 09:37:00,119,0,Re-Engage,2.541
15690.0,239.76,2,2011-12-05 15:59:00,3,0,Re-Engage,2.3975999999999997
15691.0,136.8,1,2011-04-01 15:13:00,251,1,Reward,1.368
15692.0,191.04,1,2011-11-11 14:12:00,27,0,Re-Engage,1.9103999999999999
15695.0,409.98,2,2011-03-18 08:32:00,266,1,Reward,4.0998
15696.0,2736.46,8,2011-11-06 14:02:00,32,2,Nurture,27.3646
15699.0,309.65,1,2011-11-22 08:26:00,17,0,Re-Engage,3.0965
15700.0,696.68,2,2011-06-20 16:53:00,171,1,Reward,6.966799999999999
15701.0,1542.14,4,2011-12-07 14:39:00,1,3,Retain,15.4214
15703.0,211.5,1,2011-03-20 10:51:00,264,1,Reward,2.115
15704.0,2293.62,4,2011-07-22 13:35:00,139,3,Retain,22.9362
15705.0,143.1,1,2011-05-22 15:37:00,200,1,Reward,1.431
15706.0,1060.56,4,2011-10-07 10:09:00,63,3,Retain,10.605599999999999
15707.0,945.58,4,2011-11-04 14:35:00,34,3,Retain,9.4558
15708.0,3364.2400000000002,7,2011-10-30 10:54:00,40,2,Nurture,33.6424
15709.0,133.25,1,2011-03-01 10:38:00,283,1,Reward,1.3325
15712.0,1072.3600000000001,5,2011-11-30 14:09:00,8,3,Retain,10.723600000000001
15713.0,356.7,2,2011-07-19 13:34:00,142,0,Re-Engage,3.5669999999999997
15714.0,330.88,2,2011-11-28 11:26:00,11,0,Re-Engage,3.3087999999999997
15716.0,1118.81,4,2011-07-17 11:59:00,145,3,Retain,11.188099999999999
15717.0,150.3,1,2011-04-19 13:21:00,233,1,Reward,1.5030000000000001
15720.0,598.73,1,2011-11-15 14:48:00,23,0,Re-Engage,5.9873
15721.0,507.08,1,2011-11-28 12:14:00,11,0,Re-Engage,5.0708
15722.0,2222.56,5,2011-11-04 11:43:00,35,2,Nurture,22.2256
15723.0,203.1,1,2010-12-10 11:12:00,364,1,Reward,2.031
15724.0,218.25,2,2011-05-22 14:40:00,200,1,Reward,2.1825
15725.0,415.25,1,2011-11-24 14:51:00,14,0,Re-Engage,4.1525
15729.0,85.0,1,2011-05-11 12:36:00,212,1,Reward,0.85
15730.0,1120.88,3,2011-10-05 12:31:00,65,3,Retain,11.208800000000002
15732.0,294.12,2,2011-05-11 14:24:00,211,1,Reward,2.9412000000000003
15733.0,162.3,1,2011-03-02 09:05:00,282,1,Reward,1.6230000000000002
15734.0,1339.45,2,2011-08-17 10:50:00,114,3,Retain,13.3945
15737.0,1205.1200000000001,8,2011-11-25 11:21:00,14,2,Nurture,12.051200000000001
15739.0,449.12,1,2011-10-04 13:42:00,65,0,Re-Engage,4.4912
15740.0,154.88,1,2011-10-21 14:29:00,48,0,Re-Engage,1.5488
15743.0,784.46,4,2011-11-23 17:19:00,15,3,Retain,7.844600000000001
15744.0,34.8,1,2011-09-23 09:52:00,77,0,Re-Engage,0.348
15745.0,1094.59,4,2011-11-20 13:45:00,18,3,Retain,10.9459
15746.0,196.88,1,2011-07-28 15:21:00,133,0,Re-Engage,1.9687999999999999
15747.0,974.04,3,2011-11-27 12:26:00,12,3,Retain,9.7404
15748.0,149.31,1,2011-10-30 12:51:00,39,0,Re-Engage,1.4931
15750.0,2465.48,8,2011-12-07 12:34:00,2,2,Nurture,24.6548
15752.0,2637.38,7,2011-10-31 11:37:00,39,2,Nurture,26.373800000000003
15753.0,79.2,1,2011-02-08 12:41:00,304,1,Reward,0.792
15754.0,458.57,3,2011-10-19 14:40:00,50,0,Re-Engage,4.5857
15755.0,2364.25,6,2011-11-29 14:57:00,9,2,Nurture,23.6425
15756.0,532.96,4,2011-10-09 13:30:00,60,3,Retain,5.3296
15757.0,714.42,2,2011-10-05 12:14:00,65,0,Re-Engage,7.1442
15758.0,205.25,1,2011-11-15 10:48:00,24,0,Re-Engage,2.0525
15759.0,253.04,3,2011-05-05 15:13:00,217,1,Reward,2.5303999999999998
15762.0,583.75,2,2011-10-05 16:15:00,64,0,Re-Engage,5.8375
15763.0,1086.92,2,2011-11-08 09:44:00,31,0,Re-Engage,10.869200000000001
15764.0,3279.97,6,2011-09-12 17:58:00,87,2,Nurture,32.7997
15766.0,315.06,1,2011-10-06 17:03:00,63,0,Re-Engage,3.1506
15768.0,621.8299999999999,3,2011-08-16 10:48:00,115,0,Re-Engage,6.218299999999999
15773.0,635.6800000000001,1,2011-12-04 12:48:00,5,0,Re-Engage,6.356800000000001
15774.0,270.8,1,2011-10-02 12:04:00,68,0,Re-Engage,2.708
15775.0,104.9,1,2011-04-08 12:56:00,244,1,Reward,1.0490000000000002
15776.0,241.62,1,2011-07-29 13:46:00,132,0,Re-Engage,2.4162
15777.0,1047.11,4,2011-04-12 16:43:00,240,1,Reward,10.4711
15780.0,475.28000000000003,3,2011-06-09 12:01:00,183,1,Reward,4.752800000000001
15781.0,345.46,3,2011-11-14 14:57:00,24,0,Re-Engage,3.4545999999999997
15782.0,2614.7400000000002,3,2011-11-30 10:49:00,9,3,Retain,26.1474
15783.0,246.3,1,2011-11-29 09:50:00,10,0,Re-Engage,2.463
15785.0,2328.9700000000003,5,2011-11-07 11:33:00,32,2,Nurture,23.289700000000003
15787.0,948.05,3,2011-11-13 14:55:00,25,3,Retain,9.4805
15789.0,351.3,1,2010-12-16 14:35:00,357,1,Reward,3.513
15790.0,220.85,1,2011-11-29 14:53:00,9,0,Re-Engage,2.2085
15791.0,1612.69,2,2011-10-27 10:14:00,43,3,Retain,16.1269
15793.0,965.61,3,2011-11-25 09:31:00,14,3,Retain,9.6561
15795.0,610.01,1,2011-07-13 10:43:00,149,0,Re-Engage,6.1001
15796.0,2710.56,8,2011-12-08 19:55:00,0,2,Nurture,27.1056
15797.0,2192.4,3,2011-08-18 17:04:00,112,3,Retain,21.924
15799.0,884.14,3,2011-09-25 12:46:00,75,3,Retain,8.8414
15800.0,699.08,2,2011-08-24 14:23:00,106,0,Re-Engage,6.9908
15801.0,1063.95,3,2011-10-24 13:52:00,45,3,Retain,10.6395
15803.0,415.82000000000005,1,2011-10-19 14:56:00,50,0,Re-Engage,4.158200000000001
15806.0,784.58,3,2011-10-24 14:35:00,45,3,Retain,7.8458000000000006
15807.0,903.9,3,2011-10-20 14:10:00,49,3,Retain,9.039
15809.0,515.77,5,2011-11-03 16:40:00,35,3,Retain,5.1577
15810.0,1391.98,4,2011-09-22 09:38:00,78,3,Retain,13.9198
15811.0,2218.62,6,2011-11-17 15:31:00,21,2,Nurture,22.1862
15812.0,1801.14,5,2011-08-24 14:19:00,106,3,Retain,18.011400000000002
15813.0,1303.9099999999999,2,2011-05-16 08:13:00,207,1,Reward,13.039099999999998
15814.0,1945.33,4,2011-11-23 08:17:00,16,3,Retain,19.4533
15815.0,2100.6,5,2011-10-07 12:42:00,63,2,Nurture,21.006
15819.0,1905.45,4,2011-10-21 14:50:00,48,3,Retain,19.0545
15820.0,206.98,1,2011-01-24 12:00:00,319,1,Reward,2.0698
15821.0,570.96,2,2011-10-26 15:48:00,43,0,Re-Engage,5.7096
15822.0,885.47,2,2011-12-06 14:50:00,2,0,Re-Engage,8.854700000000001
15825.0,532.94,1,2011-06-20 13:27:00,171,1,Reward,5.329400000000001
15826.0,1654.31,3,2011-10-14 16:05:00,55,3,Retain,16.5431
15829.0,636.14,2,2011-09-01 16:45:00,98,0,Re-Engage,6.3614
15830.0,576.0,1,2011-11-02 10:40:00,37,0,Re-Engage,5.76
15831.0,801.76,3,2011-10-12 13:14:00,57,3,Retain,8.0176
15832.0,836.79,1,2011-03-30 15:29:00,253,1,Reward,8.367899999999999
15834.0,2231.25,4,2011-09-30 14:41:00,69,3,Retain,22.3125
15835.0,954.09,4,2011-10-26 15:47:00,43,3,Retain,9.5409
15836.0,137.37,1,2011-10-20 17:13:00,49,0,Re-Engage,1.3737000000000001
15837.0,391.98,1,2011-10-06 09:01:00,64,0,Re-Engage,3.9198000000000004
15839.0,1048.49,3,2011-11-06 13:54:00,32,3,Retain,10.4849
15840.0,355.56,2,2011-10-12 09:08:00,58,0,Re-Engage,3.5556
15841.0,1224.06,4,2011-09-28 12:15:00,72,3,Retain,12.240599999999999
15843.0,118.95000000000002,1,2011-02-09 10:19:00,303,1,Reward,1.1895000000000002
15844.0,130.73999999999998,1,2011-10-24 15:19:00,45,0,Re-Engage,1.3074
15847.0,389.27,2,2011-11-01 14:41:00,37,0,Re-Engage,3.8926999999999996
15850.0,238.85,2,2011-11-20 14:14:00,18,0,Re-Engage,2.3885
15852.0,160.71,2,2011-06-06 11:22:00,186,1,Reward,1.6071
15853.0,110.8,1,2011-10-19 10:38:00,51,0,Re-Engage,1.1079999999999999
15855.0,712.24,5,2011-07-26 10:20:00,136,3,Retain,7.1224
15857.0,297.0,1,2011-11-21 12:18:00,18,0,Re-Engage,2.97
15858.0,1438.85,5,2011-11-24 12:48:00,15,3,Retain,14.388499999999999
15860.0,977.21,8,2011-10-30 11:25:00,40,2,Nurture,9.7721
15861.0,3165.36,8,2011-11-27 15:59:00,11,2,Nurture,31.6536
15862.0,832.88,4,2011-12-01 13:28:00,7,3,Retain,8.3288
15863.0,68.84,2,2011-11-14 12:49:00,25,0,Re-Engage,0.6884
15864.0,1936.3200000000002,6,2011-11-17 13:32:00,21,2,Nurture,19.363200000000003
15865.0,895.13,3,2011-10-30 12:43:00,40,3,Retain,8.9513
15866.0,230.53,1,2011-08-30 14:09:00,100,0,Re-Engage,2.3053
15869.0,149.64,2,2011-03-07 17:23:00,276,1,Reward,1.4964
15870.0,354.09000000000003,1,2011-11-07 10:58:00,32,0,Re-Engage,3.5409
15872.0,360.93,2,2011-11-25 11:55:00,14,0,Re-Engage,3.6093
15877.0,493.28,2,2011-12-08 11:53:00,1,0,Re-Engage,4.932799999999999
15880.0,343.28000000000003,1,2010-12-05 13:00:00,368,1,Reward,3.4328000000000003
15881.0,501.39000000000004,5,2011-01-31 16:59:00,311,1,Reward,5.0139000000000005
15882.0,514.08,4,2011-05-25 11:35:00,198,1,Reward,5.1408000000000005
15883.0,396.48,2,2011-12-07 17:05:00,1,0,Re-Engage,3.9648000000000003
15885.0,349.35,1,2011-09-07 14:56:00,92,0,Re-Engage,3.4935
15886.0,181.09,1,2011-10-10 14:25:00,59,0,Re-Engage,1.8109
15888.0,162.64,1,2011-09-20 12:30:00,80,0,Re-Engage,1.6263999999999998
15889.0,427.57,2,2011-07-06 11:10:00,156,0,Re-Engage,4.2757
15891.0,521.97,1,2011-04-27 12:35:00,226,1,Reward,5.2197000000000005
15894.0,262.9,2,2011-03-31 13:50:00,252,1,Reward,2.6289999999999996
15895.0,179.17,1,2011-07-13 10:27:00,149,0,Re-Engage,1.7916999999999998
15897.0,222.05,2,2011-05-29 13:50:00,193,1,Reward,2.2205
15898.0,1388.88,5,2011-12-08 15:23:00,0,3,Retain,13.888800000000002
15899.0,56.25,1,2010-12-06 10:36:00,368,1,Reward,0.5625
15900.0,351.11,1,2011-11-16 12:19:00,23,0,Re-Engage,3.5111000000000003
15901.0,361.9,3,2011-11-23 12:43:00,16,0,Re-Engage,3.6189999999999998
15904.0,164.68,1,2011-12-01 14:50:00,7,0,Re-Engage,1.6468
15906.0,1567.69,7,2011-11-20 12:24:00,19,2,Nurture,15.6769
15907.0,966.6,3,2011-12-06 12:21:00,3,3,Retain,9.666
15909.0,191.94,1,2011-06-19 10:38:00,173,1,Reward,1.9194
15910.0,1232.18,8,2011-12-09 10:51:00,0,2,Nurture,12.321800000000001
15912.0,264.62,2,2011-06-14 14:29:00,177,1,Reward,2.6462
15916.0,1528.09,8,2011-11-23 13:46:00,15,2,Nurture,15.280899999999999
15917.0,123.1,1,2011-04-06 10:40:00,247,1,Reward,1.2309999999999999
15918.0,334.23,2,2011-06-02 11:42:00,190,1,Reward,3.3423000000000003
15919.0,639.89,2,2011-11-20 11:28:00,19,0,Re-Engage,6.3989
15920.0,163.55,3,2011-07-08 15:25:00,153,0,Re-Engage,1.6355000000000002
15921.0,336.03000000000003,1,2011-06-20 11:03:00,172,1,Reward,3.3603000000000005
15922.0,369.5,1,2010-12-01 13:51:00,372,1,Reward,3.695
15923.0,127.08,1,2010-12-02 12:16:00,372,1,Reward,1.2708
15925.0,207.15,1,2011-05-29 15:35:00,193,1,Reward,2.0715
15930.0,426.63,1,2011-10-03 14:52:00,66,0,Re-Engage,4.2663
15932.0,2495.87,8,2011-12-05 17:13:00,3,2,Nurture,24.9587
15933.0,1107.46,3,2011-11-18 13:14:00,20,3,Retain,11.0746
15935.0,108.03999999999999,1,2011-04-14 13:27:00,238,1,Reward,1.0804
15937.0,145.35,1,2011-10-06 15:48:00,63,0,Re-Engage,1.4535
15938.0,404.58,5,2011-08-19 12:56:00,111,3,Retain,4.0458
15940.0,35.8,1,2011-02-01 16:18:00,310,1,Reward,0.358
15942.0,337.44,1,2011-07-29 09:01:00,133,0,Re-Engage,3.3744
15944.0,325.1,1,2011-03-08 10:33:00,276,1,Reward,3.2510000000000003
15945.0,181.0,1,2010-12-09 13:14:00,364,1,Reward,1.81
15947.0,1708.24,1,2011-09-18 10:46:00,82,3,Retain,17.0824
15948.0,955.24,2,2011-12-01 15:32:00,7,0,Re-Engage,9.5524
15949.0,364.72,2,2011-11-23 09:09:00,16,0,Re-Engage,3.6472
15950.0,1765.51,4,2011-11-08 11:09:00,31,3,Retain,17.6551
15951.0,708.22,2,2011-12-01 08:34:00,8,0,Re-Engage,7.0822
15952.0,806.57,4,2011-11-06 11:18:00,33,3,Retain,8.0657
15953.0,1659.3799999999999,8,2011-11-24 15:32:00,14,2,Nurture,16.593799999999998
15957.0,428.89,1,2011-11-08 12:14:00,31,0,Re-Engage,4.2889
15958.0,104.35,1,2011-09-26 13:41:00,73,0,Re-Engage,1.0434999999999999
15963.0,470.76,2,2011-11-20 11:33:00,19,0,Re-Engage,4.7076
15965.0,845.64,4,2011-11-22 16:44:00,16,3,Retain,8.4564
15967.0,418.83,2,2011-11-16 15:41:00,22,0,Re-Engage,4.1883
15969.0,666.1,3,2011-12-07 11:06:00,2,0,Re-Engage,6.6610000000000005
15970.0,314.1,1,2011-02-09 12:08:00,303,1,Reward,3.141
15973.0,307.82000000000005,1,2010-12-08 11:42:00,366,1,Reward,3.0782000000000007
15974.0,3442.15,7,2011-10-31 13:13:00,38,2,Nurture,34.4215
15975.0,371.01,1,2011-09-16 13:33:00,83,0,Re-Engage,3.7100999999999997
15976.0,430.94,2,2011-06-27 13:00:00,164,1,Reward,4.3094
15977.0,1054.73,2,2011-11-22 13:29:00,16,0,Re-Engage,10.5473
15978.0,1098.78,1,2011-09-23 15:21:00,76,0,Re-Engage,10.9878
15980.0,2398.86,3,2011-09-12 09:41:00,88,3,Retain,23.9886
15981.0,3408.48,8,2011-11-15 08:00:00,24,2,Nurture,34.0848
15983.0,1475.02,4,2011-11-17 17:34:00,21,3,Retain,14.7502
15984.0,2837.67,10,2011-12-07 12:16:00,2,2,Nurture,28.3767
15985.0,1142.42,2,2011-08-08 16:31:00,122,0,Re-Engage,11.4242
15986.0,168.12,1,2011-11-09 15:17:00,29,0,Re-Engage,1.6812
15987.0,1451.28,7,2011-11-27 15:38:00,11,2,Nurture,14.5128
15988.0,158.03,1,2011-11-20 13:23:00,18,0,Re-Engage,1.5803
15990.0,792.11,2,2011-10-26 15:58:00,43,0,Re-Engage,7.9211
15992.0,41.989999999999995,1,2011-12-06 11:00:00,3,0,Re-Engage,0.41989999999999994
15993.0,2788.87,7,2011-12-01 10:45:00,8,2,Nurture,27.8887
15994.0,427.07,1,2011-10-16 12:28:00,54,0,Re-Engage,4.2707
15996.0,1060.68,6,2011-09-12 15:14:00,87,3,Retain,10.6068
15998.0,3089.97,5,2011-11-03 12:45:00,36,2,Nurture,30.8997
16003.0,2735.37,5,2011-11-10 09:57:00,29,2,Nurture,27.3537
16005.0,615.39,4,2011-11-27 13:47:00,11,3,Retain,6.1539
16006.0,101.4,1,2011-05-12 13:12:00,210,1,Reward,1.014
16007.0,1701.94,4,2011-10-23 11:05:00,47,3,Retain,17.0194
16008.0,478.78,3,2011-11-16 10:32:00,23,0,Re-Engage,4.7878
16009.0,992.71,4,2011-11-17 16:51:00,21,3,Retain,9.927100000000001
16010.0,407.5,3,2011-04-08 10:14:00,245,1,Reward,4.075
16012.0,1415.29,3,2011-11-04 13:25:00,34,3,Retain,14.152899999999999
16014.0,662.38,3,2011-11-02 12:04:00,37,0,Re-Engage,6.6238
16015.0,705.1,3,2011-12-06 10:58:00,3,0,Re-Engage,7.051
16016.0,1508.76,8,2011-12-06 14:35:00,2,2,Nurture,15.0876
16017.0,211.88,1,2011-10-23 12:56:00,46,0,Re-Engage,2.1188
16018.0,408.90000000000003,2,2011-10-31 14:13:00,38,0,Re-Engage,4.089
16020.0,851.01,3,2011-11-23 11:18:00,16,3,Retain,8.5101
16022.0,628.28,1,2011-03-24 13:16:00,259,1,Reward,6.2828
16023.0,719.81,3,2011-10-24 16:34:00,45,0,Re-Engage,7.198099999999999
16024.0,245.96,1,2011-11-27 13:26:00,11,0,Re-Engage,2.4596
16025.0,439.65999999999997,1,2011-11-10 11:45:00,29,0,Re-Engage,4.396599999999999
16026.0,236.09,1,2011-10-27 13:53:00,42,0,Re-Engage,2.3609
16027.0,934.62,6,2011-09-09 10:47:00,91,3,Retain,9.3462
16030.0,331.24,1,2011-02-03 11:28:00,309,1,Reward,3.3124000000000002
16031.0,548.94,2,2011-09-08 13:07:00,91,0,Re-Engage,5.489400000000001
16034.0,437.7,3,2011-05-27 16:17:00,195,1,Reward,4.377
16036.0,758.92,2,2011-09-13 14:53:00,86,0,Re-Engage,7.5892
16037.0,855.02,3,2011-03-15 09:13:00,269,1,Reward,8.5502
16038.0,471.78000000000003,3,2011-12-02 12:40:00,7,0,Re-Engage,4.7178
16040.0,1313.55,3,2011-10-05 13:47:00,64,3,Retain,13.1355
16041.0,3166.4,3,2011-11-09 12:25:00,30,2,Nurture,31.664
16042.0,1197.27,5,2011-11-17 17:50:00,21,3,Retain,11.9727
16043.0,773.99,4,2011-11-02 12:50:00,37,3,Retain,7.7399000000000004
16045.0,1340.7,4,2011-08-12 12:41:00,119,3,Retain,13.407
16048.0,256.44,2,2010-12-01 15:28:00,372,1,Reward,2.5644
16049.0,1111.79,3,2011-10-30 13:19:00,39,3,Retain,11.117899999999999
16050.0,137.9,1,2011-06-19 11:44:00,173,1,Reward,1.379
16052.0,362.06,1,2011-10-16 15:13:00,53,0,Re-Engage,3.6206
16053.0,1511.95,2,2011-11-07 11:21:00,32,3,Retain,15.1195
16054.0,783.9,1,2011-07-17 13:08:00,144,0,Re-Engage,7.8389999999999995
16055.0,134.8,1,2011-05-03 09:26:00,220,1,Reward,1.348
16056.0,664.85,1,2011-10-25 15:19:00,44,0,Re-Engage,6.6485
16057.0,2263.12,7,2011-11-23 15:23:00,15,2,Nurture,22.6312
16059.0,1459.8600000000001,6,2011-10-05 09:56:00,65,3,Retain,14.598600000000001
16062.0,1153.62,4,2011-11-30 12:15:00,9,3,Retain,11.5362
16063.0,335.32,1,2011-03-24 14:56:00,259,1,Reward,3.3531999999999997
16065.0,372.09,1,2010-12-09 13:03:00,364,1,Reward,3.7209
16066.0,1521.87,5,2011-11-23 11:54:00,16,3,Retain,15.218699999999998
16070.0,852.15,2,2011-11-17 15:50:00,21,0,Re-Engage,8.5215
16071.0,326.24,1,2011-10-26 11:14:00,44,0,Re-Engage,3.2624
16072.0,584.3199999999999,1,2011-02-24 14:32:00,287,1,Reward,5.8431999999999995
16073.0,122.39999999999999,1,2011-02-15 15:41:00,296,1,Reward,1.224
16076.0,2234.73,10,2011-12-06 14:59:00,2,2,Nurture,22.3473
16078.0,79.2,1,2011-03-01 09:47:00,283,1,Reward,0.792
16079.0,1352.0,3,2011-11-23 12:48:00,16,3,Retain,13.52
16080.0,217.16,2,2011-09-19 10:42:00,81,0,Re-Engage,2.1715999999999998
16081.0,2806.9,5,2011-10-14 13:06:00,55,2,Nurture,28.069000000000003
16083.0,1317.62,2,2011-08-31 10:47:00,100,3,Retain,13.1762
16084.0,436.18,1,2011-02-13 16:05:00,298,1,Reward,4.3618
16085.0,981.51,5,2011-11-16 13:24:00,22,3,Retain,9.8151
16086.0,1121.39,5,2011-10-11 13:09:00,58,3,Retain,11.2139
16091.0,315.06,2,2011-07-08 08:45:00,154,0,Re-Engage,3.1506
16092.0,817.86,3,2011-08-17 10:46:00,114,3,Retain,8.1786
16093.0,17.0,1,2011-08-25 11:09:00,106,0,Re-Engage,0.17
16094.0,1078.23,4,2011-11-28 12:45:00,11,3,Retain,10.7823
16096.0,320.62,1,2011-03-20 13:38:00,263,1,Reward,3.2062
16097.0,185.04999999999998,1,2011-04-13 13:47:00,239,1,Reward,1.8504999999999998
16098.0,2005.63,7,2011-09-13 09:59:00,87,2,Nurture,20.0563
16099.0,731.9,3,2011-10-20 13:13:00,49,0,Re-Engage,7.319
16101.0,1290.7,1,2011-09-30 10:18:00,70,0,Re-Engage,12.907
16102.0,1842.14,3,2011-10-28 13:19:00,41,3,Retain,18.421400000000002
16103.0,1429.64,6,2011-12-02 14:16:00,6,3,Retain,14.2964
16104.0,302.36,1,2011-10-09 10:23:00,61,0,Re-Engage,3.0236
16105.0,336.96,1,2011-04-05 10:13:00,248,1,Reward,3.3695999999999997
16106.0,108.38,1,2011-10-05 10:37:00,65,0,Re-Engage,1.0837999999999999
16107.0,3204.1600000000003,7,2011-11-22 09:40:00,17,2,Nurture,32.0416
16108.0,842.5,1,2011-09-16 11:48:00,84,0,Re-Engage,8.425
16109.0,611.88,2,2011-05-05 09:17:00,218,1,Reward,6.1188
16110.0,1337.48,3,2011-10-25 14:35:00,44,3,Retain,13.3748
16112.0,195.73999999999998,4,2011-07-19 14:28:00,142,0,Re-Engage,1.9573999999999998
16113.0,161.38,1,2011-06-09 16:16:00,182,1,Reward,1.6138
16114.0,135.75000000000003,1,2011-06-22 10:13:00,170,1,Reward,1.3575000000000004
16115.0,1667.97,8,2011-11-30 11:32:00,9,2,Nurture,16.6797
16116.0,612.78,1,2011-05-12 12:01:00,211,1,Reward,6.1278
16117.0,232.21,1,2011-06-03 11:42:00,189,1,Reward,2.3221000000000003
16119.0,423.36,2,2011-12-01 15:11:00,7,0,Re-Engage,4.2336
16120.0,1309.14,4,2011-10-11 14:22:00,58,3,Retain,13.0914
16121.0,867.11,2,2011-10-13 12:59:00,56,0,Re-Engage,8.671100000000001
16122.0,684.4200000000001,4,2011-09-27 15:34:00,72,3,Retain,6.844200000000001
16123.0,307.78,1,2011-10-19 09:18:00,51,0,Re-Engage,3.0778
16124.0,249.0,1,2011-01-26 14:45:00,316,1,Reward,2.49
16125.0,289.35,1,2010-12-07 15:48:00,366,1,Reward,2.8935000000000004
16127.0,656.25,1,2011-10-31 13:58:00,38,0,Re-Engage,6.5625
16128.0,1880.22,5,2011-11-22 11:14:00,17,3,Retain,18.8022
16131.0,3506.54,6,2011-10-19 11:53:00,51,2,Nurture,35.0654
16134.0,618.09,2,2011-11-18 10:05:00,21,0,Re-Engage,6.1809
16135.0,517.55,1,2011-03-22 12:30:00,262,1,Reward,5.1754999999999995
16136.0,709.38,3,2011-10-11 09:10:00,59,0,Re-Engage,7.0938
16139.0,635.41,3,2011-11-21 08:37:00,18,0,Re-Engage,6.3541
16140.0,725.18,2,2011-10-05 12:15:00,65,0,Re-Engage,7.251799999999999
16141.0,620.4,1,2011-09-12 13:11:00,87,0,Re-Engage,6.204
16142.0,535.34,1,2011-04-04 10:16:00,249,1,Reward,5.353400000000001
16143.0,2424.94,6,2011-12-06 14:13:00,2,2,Nurture,24.2494
16144.0,175.2,1,2011-04-07 10:09:00,246,1,Reward,1.7519999999999998
16146.0,734.13,3,2011-07-05 14:20:00,156,0,Re-Engage,7.3413
16147.0,375.0,1,2011-07-29 09:57:00,133,0,Re-Engage,3.75
16148.0,76.32000000000001,1,2011-02-16 14:01:00,295,1,Reward,0.7632000000000001
16149.0,280.52,2,2011-12-05 11:29:00,4,0,Re-Engage,2.8051999999999997
16150.0,2053.02,5,2011-10-28 12:39:00,42,2,Nurture,20.5302
16152.0,1829.04,1,2011-03-16 09:47:00,268,1,Reward,18.290399999999998
16153.0,1824.23,5,2011-10-21 10:50:00,49,3,Retain,18.2423
